"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2","Series_title_3"
"CPIM.SAP0227","2009.10",2.35,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2009.11",2.29,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2009.12",2.13,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.01",2.31,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.02",2.38,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.03",2.08,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.04",2.07,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.05",2.27,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.06",2.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.07",2.16,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.08",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.09",2.22,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.10",2.47,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.11",2.29,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2010.12",2.14,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.01",2.19,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.02",2.25,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.03",2.26,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.04",2.39,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.05",2.44,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.06",2.27,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.07",2.45,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.08",2.11,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.09",2.41,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.10",2.25,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.11",2.49,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2011.12",2.48,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.01",2.34,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.02",2.31,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.03",2.31,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.04",2.31,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.05",2.32,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.06",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.07",2.51,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.08",2.53,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.09",2.07,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.10",2.39,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.11",2.34,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2012.12",2.07,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.01",2.35,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.02",2.41,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.03",2.51,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.04",2.5,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.05",2.38,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.06",2.38,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.07",2.37,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.08",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.09",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.10",2.32,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.11",2.43,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2013.12",2.44,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.01",2.34,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.02",2.35,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.03",2.42,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.04",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.05",2.25,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.06",2.62,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.07",2.36,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.08",2.2,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.09",2.19,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.10",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.11",2.41,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2014.12",2.37,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.01",2.4,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.02",2.42,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.03",2.39,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.04",2.36,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.05",2.34,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.06",2.32,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.07",2.34,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.08",2.16,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.09",2.35,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.10",2.23,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.11",2.24,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2015.12",2.08,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.01",2.36,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.02",2.34,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.03",2.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.04",2.17,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.05",2.29,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.06",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.07",2.31,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.08",1.94,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.09",1.99,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.10",2.02,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.11",2.15,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2016.12",2.27,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.01",2.24,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.02",2.4,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.03",2.28,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.04",2.12,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.05",2.26,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.06",2.24,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.07",2.11,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.08",2.13,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.09",2,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.10",2.43,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.11",2.19,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2017.12",2.14,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.01",2.21,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.02",2.3,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.03",2.08,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.04",2.17,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.05",2.08,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.06",2.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.07",2.09,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.08",2.08,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.09",2.08,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.10",2.14,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.11",2.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2018.12",1.93,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.01",2.1,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.02",2.23,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.03",2.11,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.04",2.26,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.05",2.24,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.06",1.92,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.07",1.86,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.08",2.11,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.09",2.21,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.10",2.17,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.11",2,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2019.12",2.04,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.01",2.33,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
"CPIM.SAP0227","2020.02",2.28,"FINAL","Dollars","Consumers Price Index - CPI","Food Price Index Selected Monthly Weighted Average Prices for New Zealand","Biscuits, plain (eg arrowroot, ginger, malt, wine), 250g",NA,NA
